uuid,source,vertex_count,face_count,joint_count,bone_count,category_label,fileType,fileIdentifier
e1c9a9ac-7579-5e3f-98b5-da0f19f034b3,github,2680,4250,40,39,"character, weapon",fbx,https://github.com/SenSakuShiroiYuki/LMR/blob/230b0716d21dfad2f55468307fa7ec90ab2afad6/Assets/人物/N001_N382_ReLanJhe/N101-N200/N121-N130/FC_N121/FC_N121.fbx
3431193d-caa4-5708-a302-fc6b7c0eafe0,github,172218,80343,34,33,mythical creature,fbx,https://github.com/ShadowBear/RoyalCalypse/blob/0f2c74f4a39fc2b005ad061045fb149b53a64c57/Assets/Animations/MiniCharacters/Fleeing Pedestrian/Characters@Kneeling Inspecting.fbx
84321cd7-47c3-50ec-9934-762b489a48f0,github,21953,40818,62,61,"character, anthropomorphic",fbx,https://github.com/hotcakesdeluxe/PuzzleWrassler/blob/0b53cd610f882e26d87e434dd37bd8906d1d9ace/Assets/Animation/SuperKick2.fbx
a59ccb54-2afc-53b7-93b5-3ede8ee3bc6b,github,2847,3813,21,20,"mythical creature, animal",fbx,https://github.com/shiro0005/game2021/blob/713edca2c4ec04164992601d64896dde1de9d756/ゲーム大賞/Assets/Model/Animation/Beast/animal_down.fbx
4ec87a34-f837-5d54-bb21-99f688befb7c,github,34164,54961,52,51,character,fbx,https://github.com/Van-Phan-001/IGME320/blob/5d187b273abf1dae9af40cf35691489174ad083e/Crimson-Estate/Assets/Characters/Casey.fbx
b3234635-0797-53cd-8e88-d8717986ad74,github,24822,24287,52,51,anthropomorphic,fbx,https://github.com/KoschKX/CornConcept/blob/1c14a3891492a4b74a2725d42c42da1112b5d6d4/3D/Characters/Mixamo/Import/Walking Turn 180.fbx
03568164-a073-5190-aae6-2dd1aa69f1e1,github,5710,2912,52,51,"character, anthropomorphic",fbx,https://github.com/Ali-Durman/Hypercausal-Game-2/blob/e4b5d55ca20d63130f1e77e1694de5d6e843fd72/Assets/Animations (AI)/Enemy Idle.fbx
188a669d-1c43-5a52-91ff-0fa5260d6db5,github,33997,54938,52,51,Character,fbx,https://github.com/MariusHendriks/VIP-1/blob/4be2d9071c7bc04c0230b45b7f023c6e4aeca00f/Assets/Gallery/Models/People/Joe/Ch33_nonPBR.fbx
17dced59-48c0-5639-b930-512d7604da55,github,109090,206637,52,51,anthropomorphic,fbx,https://github.com/LINHDANG0107/Game-Marshmallow-Man-Simulator/blob/93db2f37ddf0cc40ed712eca86939a5435a32251/Assets/Models/Robot/180.fbx
73a68bf2-c831-597d-8fdd-757e399df674,github,2843,4426,21,20,"toy, animal",fbx,https://github.com/PokeMiners/pogo_assets/blob/e909686649e39e8df14b565a8cd615335ea35d0d/3D Assets/Addressable Assets/pm0682/pm0682_00_Rig #529594/pm0682_00_Rig.fbx
6d0ca93a-5900-5e36-bb94-59eb96670ee3,github,23329,34418,52,51,character,fbx,https://github.com/Sugiyama-Mayu/New6_Sotugyouseisaku_10/blob/3f0400659aba7281448a7665cad2ff2218446f34/Assets/S_Data/Chara/male_2Neutral Idle.fbx
683f2070-d671-5e47-b2db-8a041983254c,github,66543,121502,52,51,"character, clothing",fbx,https://github.com/Leaf-Game-Dev/Tamashi-The-Brave-Ninja/blob/b115b8ffb8e0a5ef71ef87fa2d6cdbdf887581d4/Assets/Art/Prototype/Final Anims/Tamashi@Jumping Down.fbx
15d7bec1-7c57-581d-a177-4209f4815f90,github,6733,6304,14,13,anthropomorphic,fbx,https://github.com/NPTP/GetHome/blob/1e7e734d3aae4cf42d720d44f553301fd010bc80/Assets/Characters/Robot/GetHomeRobot_Textured.fbx
08b8bc51-bc2b-5b60-b46c-7ef9b85ed2c3,github,4773,7570,56,55,character,fbx,https://github.com/wasurete/DomeTestForRealityNext/blob/46791270a56c9fa5d2640433dca86b7d45563e1b/Assets/Dome/Business People/Models/Men/Models/Businessman005.fbx
6959e997-a8e3-58b2-94f9-a88499f41290,github,13700,8118,52,51,character,fbx,https://github.com/tobydo/take2/blob/e97617fe1c433036941dde430486b01960c1969d/CinemaV/Assets/Art_Assets/actor/red/characterRED@Leg Sweep.fbx
3e08878a-1042-5095-b217-78cc52c987d0,github,5714,3026,27,26,"character, anthropomorphic",fbx,https://github.com/pikumb94/Hindering/blob/b0fcce959913fd755c222b56a8574a506e3ca48c/Assets/Animations/Scientist/Used/Scientist_Secret.fbx
3dba41e8-2aa4-5447-ab27-fe67956473e6,github,1438,2610,70,69,animal,fbx,https://github.com/SleepyCreepy/Upside-Down/blob/a6d0c013bc6d0a6ffe10081e9e7adf075718d7d3/Assets/Models/Characters/Enemy01/Animations/NUEVAS ANIMACIONES/Anm_CHARACTERENEMY1_StandBy02.fbx
3f030384-9e01-55b2-9a41-21edf7d56cea,github,1283,2178,34,33,character,fbx,https://github.com/RJonMshka/CS428Project3/blob/4bde5a192786142df70bbea9ccc42eef551d24e5/Assets/Anim/characterlowpoly@Angry.fbx
7dda4db4-0f16-5ecc-9665-1e4d9bbd60ef,github,6806,3400,52,51,character,fbx,https://github.com/Damagree/importir-virtual-expo-2019/blob/bb39af2b70e54cf8db772bbd11e7055244ba1e83/importir 2019 default/Assets/Prefabs/NPC Booth/Booth NPC/Female Idle Booth.fbx
f2e2d18e-1fef-5163-93e0-5ccbff4b8287,github,19496,32595,54,53,character,fbx,https://github.com/yibojiang/Exsanguine-Demon/blob/94c9335b84d8be3c58ab61937ce456ba6fa464da/Arts/Model/RootMotion/Sam_root.fbx
c446e238-fc0a-5b5b-a518-ca4a7d2ba8ed,github,10328,16131,60,59,character,fbx,https://github.com/wu11158001/OurProject/blob/82056db14a06bb935d7bfbf06ed5cb3e48432cf5/Assets/MyCharactersMode/2_Magician/SkillAttack_3.fbx
af5be7db-96c1-5233-8efd-99fb115050b0,github,21459,35194,66,65,"character, scanned data",fbx,https://github.com/TechSachi/MetaversUniversity/blob/f28035ea2addac58335334c77e284591ca6a4975/MetaVerseUniversity/Assets/Characters/Remy/Remy.fbx
6acaa7e8-c083-5988-9acb-dc5d78ea61ef,github,17390,25442,40,39,"character, anthropomorphic",gltf,https://github.com/DolphinIQ/Horror-Game-Demo/blob/b412890d4b080e29edc6998bae874a657eab5819/assets/models/Creeper3/alien_v3.gltf
de955fa4-f015-5e1f-9cee-5a64b6e4af1b,github,3565,3882,22,21,"mythical creature, toy",fbx,https://github.com/Artoliz/Towers-and-Monsters/blob/13d3968ab20e4fa21a92596dea3f9ef0633ade7f/Towers and Monsters/Assets/TowerDefence_Vsquad/Prefabs/Characters/Skeleton/Skeleton_Moves/Skeleton_Victory.fbx
1b74b1ed-d082-5d8b-b649-bb34f874b882,github,6666,9484,28,27,"character, anthropomorphic",fbx,https://github.com/avatardz/reoiz/blob/3764211e5b4f5712dd401325353c0f653f5625c4/Rei_Avatar/Rei_Avatar/Rei_Avatar.fbx
b6ac6ccb-4278-5c7c-9e34-75643bfe2439,github,3974,1962,34,33,character,fbx,https://github.com/nerobero/Zombies-At-The-Disco/blob/38939f11011858ac974dbf65723f6c4f9d857ae4/Assets/Models/Megan/Megan.fbx
3bbdce91-d73c-590e-a9b6-263e89ade3d9,github,24045,19826,52,51,character,fbx,https://github.com/Pistol97/ProjectSONAR/blob/229ff8a9f4d1420dafb08b416032d902600cf794/Assets/LAB_SET/Enemies/Zom_1.fbx
0584e09b-b43d-5254-8949-c86ecac4823c,github,794,864,25,24,"anthropomorphic, character",blend,https://github.com/LucasJoelMcG/EQE/blob/faa9953071036c04ac34304cdd7cdf098f70dae2/Assets (prescindibles)/isometric hero and heroine/isometric_hero_blender/buckler.blend
7e066881-bb08-53ad-b4a8-e24fa46b5dc6,github,5608,7316,56,55,anthropomorphic,gltf,https://github.com/Legas3-1416/Ambientes-Virtuales-Final/blob/84a284b8c68aee3a4046215ecab321ef10ffcca0/Goblin.gltf
26cea831-65ad-527c-9df7-e15fffb5c25a,github,7028,11792,58,57,character,gltf,https://github.com/SoloveyAleksandr/three-js-react/blob/3775183aeec2823d329db6fb26b30fc0ee19a65a/public/models/AnimSkin/AnimSkin.gltf
ab460ad0-85fc-59e4-91fc-a5d88ddda877,github,19614,31722,66,65,character,fbx,https://github.com/Samad198/Stop-and-Search/blob/5115b29105ff034c433bff791de8ffe0d9713314/Stop and Search/Assets/Characters/Andromeda.fbx
ef2afe0d-0a9e-502d-8b64-98a9b9cf7862,github,7592,2712,40,39,character,fbx,https://github.com/Rhysbormolini/Sentinel/blob/60abb483728f27f8d34ff31b4d26c4227a211a17/Sentinel Titans War/Assets/GreekWarfare/Meshes/Character_CretanArcher.fbx
3ffd923e-8314-567f-96a4-824195479a18,github,3006,4706,34,33,"character, weapon",fbx,https://github.com/SenSakuShiroiYuki/LMR/blob/230b0716d21dfad2f55468307fa7ec90ab2afad6/Assets/人物/N001_N382_ReLanJhe/N001-N100/N071-N080/FC_N071/FC_N071.fbx
22d6983a-335b-5dca-b588-03dd082005c1,github,4669,7448,51,50,character,fbx,https://github.com/ShadowSneaker/Cabin-Ritual/blob/e2e1e1f274eddc18c27ba770b89c63f3a094169e/Cabin Ritual/Assets/Models/CharacterModles/Female injured zombie/Zombie Scream.fbx
e5d51db6-55bb-5812-9587-b63a4ca135f1,github,14548,7832,18,17,weapon,fbx,https://github.com/dahkimr/survival-archery-game-vr/blob/8b5a572cb364bf1cd8c4ccfb7ffc37c4a8acb696/Assets/Assets/Models/Bow FBX Format/Golden Bow.fbx
aef07d90-1eaa-5d79-a85c-37ccb041359a,github,1976,2014,34,33,character,fbx,https://github.com/Lifespark/LifeSparkDev/blob/9cd3a7043336c588b3a8129d22bdaf477b66c41e/LifeSpark/Assets/_Prefabs/Units/Levantis/levantis@Death.fbx
72e74538-dd90-579e-acd6-801016f96dfb,github,22683,41118,59,58,character,fbx,https://github.com/emomper23/PsychVR/blob/65af73fc91d4c73d1a90b9e9e08f16903b09bc03/unity/TestEnv/PsychVR/Assets/Scenes/Speech/humans/human18model.fbx
52349a3f-45bd-5d89-8d40-2ffe9b23fb2e,github,11089,19758,56,55,character,fbx,https://github.com/psychosymbol/Demo01-VirtualWizard/blob/2d3154e7302e6bc3fb64f501c929dc0b2769e6b4/Assets/Model/ManAnim/Male_Walk_back.fbx
fa858293-494c-5948-a492-f7b6770191da,github,17028,23234,52,51,character,fbx,https://github.com/JermovGroos/Y2P4-FPS/blob/c6682d530612e9af518575a63bf9953b269542a9/Blender/Animations/Another old animation map/Shooter Pack/Walk Crouching Left.fbx
3bdfa26e-a7bd-53bc-9130-26df131a5c42,github,7581,3712,25,24,character,fbx,https://github.com/Totem-gdn/monk-vs-robots/blob/c875de5a0f0e68cc996ac30faf23369aab077458/Assets/Models/Avatars/FatWimpMale.fbx
b2b2ab51-2587-503b-9665-8ffa668a2032,github,8726,14359,52,51,character,fbx,https://github.com/masterkanch/Party-s-over/blob/c8bd56313579cea63b09315e755122514e71a825/Assets/Models/Characters/Sebastian Flores(M)/SebastianFlores_Idle.fbx
308f3781-3fa6-515b-8e06-137ee6ab7276,github,5968,8972,62,61,character,fbx,https://github.com/Slkeeley/TheDrop/blob/6a31ce8e2f784d3242fe92f9b0c2671794db822f/Assets/Models/MainCharacter_rig.fbx
80f8f2fb-67fd-5f1e-a82d-d3b4ad79ad84,github,60904,110444,36,35,animal,fbx,https://github.com/acikel/mago-ar/blob/0c221b52d725a30b4554584eca2212343d19ba4a/Assets/Models/oldStuff/animationTest.fbx
72a70fd8-44d9-57c7-8b47-850b9e3223f6,github,35908,66142,52,51,"character, clothing",fbx,https://github.com/jrleavey/Rumination/blob/6653aeeec409d9bf84d37cab535e88e20724d9e2/Assets/Assets/Animations/Investigator_Animations/T-Pose (1).fbx
684ce6c5-5dcf-5bd6-b798-01f978c4d0d0,github,18574,31290,52,51,character,fbx,https://github.com/Wehavecookies56/E-STD/blob/1de450b82a2de56902a89fa700797cbf3906727e/Assets/Meshes/Characters/blacker lawyer/blacker lawyer@Idle.fbx
481dad53-3bfa-52cb-90a5-1dcbf8165a3b,github,1355,684,28,27,"character, anthropomorphic",fbx,https://github.com/gdlyeabkov/p-t/blob/64391c120c3a9552224b1de889b0abf3fb2eaca1/Assets/Animations/pirate_walk_anim.fbx
1f8ef685-6beb-558d-8d3f-d21748829459,github,10344,17668,61,60,character,fbx,https://github.com/psychosymbol/Demo01-VirtualWizard/blob/2d3154e7302e6bc3fb64f501c929dc0b2769e6b4/Assets/Animations/F_Move/@female_move_run_right.FBX
28289f34-887c-514f-b4ab-ab55ffc61ef3,github,13843,4713,52,51,character,fbx,https://github.com/kujuranand/SFNT/blob/7bbb8a8b35ff195ba4e0543c0b723df9a3353f25/Assets/Mixamo_Character/Sad Idle 3.fbx
f8453c61-7ef5-5b24-8abe-cf7751f0918f,github,841,784,4,3,vehicle,fbx,https://github.com/jviaches/RunnerGame/blob/ae4030657f777ab29c4ac4fc9018e40860b019aa/Assets/Mech_Constructor_BuggyTanks/Models/Buggy_Chassis_Trike.fbx
c78606fb-a49c-556e-9638-e20180844788,github,59747,110200,73,72,character,fbx,https://github.com/sparsharora/Mom-The-Game/blob/e468e49af0e4d6a1b14db44c937e383a5bcb3b0c/finalmom.fbx
5c5b7b0c-892b-52e7-b026-10da8607c5bd,github,16373,30592,28,27,"anthropomorphic, mythical creature",fbx,https://github.com/diegorhs/GlobalGameJam2021/blob/3eababe101d878bdf4ec13c02c2a09be18af57a4/GlobalGameJam/Arte/Characters/Angry/Angry_T-Pose.fbx
99b616b0-b069-50d2-ae2a-496f205ddd5d,github,10543,18000,60,59,character,glb,https://github.com/gottaegbert/VisEmo-Meta/blob/c49d52d6d3d2ae1ecbb308fa791efb1cd788770a/Assets/Avatars/7dc269de-73f5-44ca-9fde-645c23952388.glb
e657e068-3d46-565a-b6a9-94b526e474b8,github,14840,17552,59,58,character,fbx,https://github.com/Propel-VR/common_core/blob/88b8d7088b332d89b5e999c0d0d401a2250a413e/Assets/_Project/Models/06 Old Man_export.fbx
24b3f7db-6c0d-50a6-90b1-927647d020e0,github,19189,29958,34,33,character,fbx,https://github.com/rotorist/Tunguska_old/blob/18dea6a32b6f022e3d6629185c799ab26e9ae768/Assets/Models/Humans/alice.fbx
643fc9b9-0e40-56d2-a596-46d9ccab261f,github,40403,36918,52,51,character,fbx,https://github.com/xlShawn/Project-NeoX/blob/796ac0b8e9efb399547ecb87d9db6f6d9820a003/project Neo-X/Assets/Prefabs/Shawn/OldCha/Animation/Sherry_Basemesh_playtesting@Pistol Idle.fbx
eaabab35-aad0-5d42-81b6-c6de2afe6d10,github,8007,8069,28,27,"character, toy",fbx,https://github.com/seanmorrissey96/TheLastAgronaut/blob/af47edfbe547c916047ac8c751fd719f31a70f68/First Prototype/Assets/Models/penelope/jump run.fbx
4a66489e-c2c0-5161-9710-ce68a7e035b2,github,584,792,24,23,"character, anthropomorphic",fbx,https://github.com/yngwie83/un_code_Example/blob/63b70259b59bfd10e532056ad1659b2c8479cf61/characterModle/Enemy/pannan/pangnan.fbx
5fbb3293-946b-50c1-9ca1-3ba789e27acf,github,85052,41004,60,59,character,fbx,https://github.com/joon-so/LastProject/blob/cb1962a321a0ee951dc2594c1583b5142f161e4e/LastProject/Assets/model/Boss/Animations/Animations_Fly/Dystopia_Mech@Fly_Rotate_90_Down.FBX
b7c5a252-714c-5f1b-8d48-c7df002ab401,github,124753,41888,52,51,character,fbx,https://github.com/dyghks1994/SeedVault/blob/2768fb18552fec034db7c33937bf9108427c96d4/1_Executable/Data/model/_Character/_Player/_Rifle/Rifle_Stand_Dying.fbx
88fdd6ba-9c8e-5e24-9663-e03594227d67,github,10621,17788,34,33,character,fbx,https://github.com/MajorTompie/FateStudio/blob/e9a2c328d36ad21b16d9f828399572d51a939114/Music RPG/Assets/Objects/BossObjects/BossAnimations/BossmaneyedTaunt.fbx
28ba42d1-a416-5154-ab8b-3ea7c2b0621e,github,6590,8690,40,39,mythical creature,fbx,https://github.com/CandyClang/5-Minutes/blob/50e925756f934704cc23304f4013961f2c738d63/Assets/5. Downloaded Assets/stickman_minotaur/Minotaur/fbx/zoulu.FBX
fd8d9057-aa84-5369-8a74-cba2a6dc4536,github,1212,1600,52,51,mythical creature,fbx,https://github.com/rudanton/UnityPortfolio/blob/bc6760e8ce711faf9cd47455ff94eac17bd0cd46/Assets/Imported/Demon Crew - Low Poly/Source/demon_grunt/demon_grunt.fbx
f999d2d5-a606-53be-831e-da01fe7be507,github,17802,15491,11,10,weapon,fbx,https://github.com/R5Reloaded-ReMap/ReMap-Engine-Editor/blob/d83c3ce55af8bccb550e30e93fa6706277323cab/ReMap/Lods - Dont use these/Models/w_g2a4_bf_LOD0.fbx
f5dc6849-01d4-5cb1-bb7a-7951450e1f32,github,6047,11700,34,33,character,fbx,https://github.com/SeckinKurtalan/MagaraJamEntry/blob/be24bc35ce0da55658ee8a2ae3aeae5d44837af3/MagaraJam/Assets/Meshes/Main/Forward.fbx
939a6872-3dee-53f8-8f3d-ce79b526ee21,github,4370,5168,39,38,animal,fbx,https://github.com/Hung-mai/xucxich/blob/8f1d8e65e131b7df5834d24d33f18a6744d8256f/Assets/_Game/_Thinh_Asset/8_GhostChaser/Bird_Export/Taken.fbx
1624b69c-30be-5189-a7dd-7ba677788445,github,11537,17803,52,51,character,fbx,https://github.com/Maxime66410/SCP-DCD-Fondation-Breach-Source/blob/f2dbb5ec4a73ede2ed0bc050bdb191834534799a/Assets/Models/Personnages/NTF/Animation/Walking.fbx
7751d3cd-2756-55d1-ac21-223a52fde0a3,github,8850,11960,28,27,"character, anthropomorphic",fbx,https://github.com/RodMaker/Maps/blob/2bba432d4261bcde20d315ec86b9ad5effb39dbd/Assets/SP/NPCs/Robot/robot.fbx
89f9ac35-d93a-505e-a15f-dfa8daa59b65,github,5965,8970,53,52,character,fbx,https://github.com/daiiiiiiiiiiiii/COM/blob/86f6e69f4b68b2c36201d2e869cbddf7c1656efb/C`lock/Assets/Animation/Idle2_Fighter.fbx
f01bf4e9-5938-5f31-81a2-a21a5105e278,github,4911,7928,14,13,"animal, mythical creature",fbx,https://github.com/EricWRogers/ChallengerDeep/blob/ef5d9eadd98b1ff2c7bb34282dd4b67098757e8f/Assets/Models/MonsterFish_Idle_Bite.fbx
86141960-3944-5114-9491-e1e898c14ffd,github,36725,47869,52,51,character,fbx,https://github.com/blake-strauss/ugavr22-project2/blob/bc0cdcb0925ac8c2d52417715adede90e68ca104/Assets/Animations/Ch28_nonPBR@Hip Hop Dancing.fbx
0f3d7558-76af-5208-90de-8d30307f3775,github,21724,31712,52,51,"character, anthropomorphic",glb,https://github.com/takenokogohan/portfolio/blob/01452dc1ec6c171297f25da07881ca7d1b69ae4f/products/nengazyo/AniAlicia.glb
197be87d-270e-5b51-b516-a7606d9fc06b,github,1492,728,26,25,character,fbx,https://github.com/jnavacar/CyberJump-UnityProject/blob/51d531e17120641a72c077924cb70f2d33a2ad8e/Assets/FPS/Prefabs/Enemies/Pistol Idle (1).fbx
4ac1f0c7-81f4-59b5-8e02-4ca6ad4888ab,github,22154,36716,52,51,character,fbx,https://github.com/RalphUnity/cyberpunk-street/blob/dc065f51dcb6cfdf6449eee4e29c42fa8bb8d2ca/Project KoK/Assets/Objects/Models/CyberGirl2.fbx
aa0d868b-35a5-5301-b8d0-5e959c909dfc,github,36687,54386,52,51,character,fbx,https://github.com/camcartier/Stealth3WA/blob/daa5c76f23dc69969a2a055bcf6b4dad27569115/Assets/Characters/Player/mixamoAnimations/Mixamo2/Jump2Fall.fbx
0b8fcded-86be-5069-9bf5-6d52763b011e,github,3784,1960,34,33,"character, anthropomorphic",fbx,https://github.com/QueenPrinsessa/MageBall/blob/c57895a8d014c8dc5568748c168a857f2a5978cf/Assets/_MageBall/Models/MalePlayerClothesBlue.fbx
3ecdb197-3194-5f57-82cc-e1ac0e3ba04b,github,12810,22414,28,27,"anthropomorphic, toy",fbx,https://github.com/sanmusee/AnnoPic/blob/640fecca7fce5b55278aab9a11ded9c476ec4365/fbx/0197.fbx
244cce1f-9fd0-5504-9392-c9e1c08c1341,github,13963,22808,18,17,"anthropomorphic, toy",blend,https://github.com/fredericlw/IndieStudio/blob/ef30bdd236da556197fd8ffefbb5009d14745987/Assets/Models/cus/test_run.blend
4b770f2d-e54f-567e-9830-607e0050bb37,github,18085,28866,52,51,"character, scanned data",gltf,https://github.com/Arav050508/P191/blob/3bed07ec256d7d4000eaf6a37de62c5a845b448f/soldier/scene.gltf
53e7183e-ca32-54b9-856c-59e09691cd92,github,19574,10296,26,25,character,fbx,https://github.com/HardCrabS/Winter-Tale/blob/c19a40bf32f2465c054ffea8a123d7bc2073f7f3/Winter Tale/Assets/_Charcters/Player/Child.fbx
e0557130-ec05-53f6-9669-4e811935c6b8,github,18000,30201,66,65,character,fbx,https://github.com/soupsoup88/VR3-final/blob/be576b28f568d5c672b1e6cd2c870f340918aafb/Assets/SU PU/animation/talking (1).fbx
a492cf59-c0e0-55bb-b943-6f561fe4aa85,github,2803,3896,52,51,anthropomorphic,fbx,https://github.com/sertann/count_master_clone/blob/fe2c3c102ee9f2986ef50a43b03d6d7aa905bc10/My project (1)/Assets/Prefabs/Idle.fbx
efc6f2c8-2a86-5a6d-9cd2-53f928621f46,github,2208,1636,35,34,animal,fbx,https://github.com/Arcticchamo/Dissertation-Project/blob/a1e730b0444f68c0100797feff62c17750db63d8/Dissertation_Game/Assets/Animations/TurnLeft.fbx
ff46fba0-50dd-56c4-a77d-e664a7b1143e,github,8631,5886,28,27,"character, anthropomorphic",fbx,https://github.com/PlasticityAGP/IntermediateBuild/blob/2c0a430f50e36059bd580f8c2378bffe388b0ce7/DisposableAGP/Assets/Art Assets/CharacterAnimations/OurGirl@Sad Right Turn.fbx
71415927-fdaf-56b2-aeb3-7c1f7978e0f5,github,31186,57592,23,22,"scanned data, anatomy",fbx,https://github.com/Orstred/PhantomThiefProject/blob/41cb8b205ab16e7b07c04dd080a1c20031e16d47/Assets/Models/Humans/PlayerCharacter_Graphic.fbx
03e879f9-8d02-5ecb-a167-0cbf90b1ec92,github,2591,3830,46,45,"anthropomorphic, mythical creature",fbx,https://github.com/Bugulet/CMGT-Gamejam/blob/0c20ec52e97f3d76444a67ea46127c9190692ee2/Assets/Character/Animations/Standing_Idle.fbx
2091f829-476f-519e-a04c-a7693509fc8f,github,20359,22680,54,53,"character, anthropomorphic",fbx,https://github.com/JVaughan1978/blitnauts-assets/blob/4d4f9a0731968296553b2354659289553c7d3c7c/Runtime/Animations/female_dynamic_pose.fbx
8adf14e2-2316-5536-9e8d-e81b654b084f,github,5344,8192,34,33,"character, anthropomorphic",fbx,https://github.com/Creator112234578/omg/blob/d0205ab0eb50aa8fe9f5bdea7af3a3a2a7f2ebb9/Heavy/Assets/Scout@Idle.fbx
bf1fa11e-1304-5c6c-8180-e994d72f616b,github,3343,1274,40,39,character,fbx,https://github.com/latezmb/SpiderKing-LayaAssets/blob/b3c81e19118e86d9409453a8211d4aba6f53436a/Assets/Animator/Enemy1/boss1.fbx
e25cd3de-0230-51fb-be68-27ea58b23546,github,55886,92338,52,51,"character, anthropomorphic, weapon",fbx,https://github.com/CerberusOTU/GDW3/blob/9a78401b24adcca8529e82a320e5ec53559651bb/Year3-Game/Assets/_Objects/Player_Models/IdleMP40Texture.fbx
87b3c027-0864-5cf8-9d3f-745c7940f7f9,github,21870,39733,28,27,"character, anthropomorphic",fbx,https://github.com/bryan-yenata/Project-AnimaeX/blob/8f426e7345fe5eac2b47c4e4cef75d8548f01e20/Project AnimaeX/Assets/Characters/Saitama/Saitama@Falling Idle.fbx
cf9a80f3-84bd-5416-a03d-25411e4d861f,github,10439,5454,52,51,character,fbx,https://github.com/Rafaoderso/Worlds-Beyond/blob/bef0eb5c788a8c47436afbd41ad8fc8373f3fa7b/Blender files/MC2/MC2_W.fbx
f6262358-abe9-50e0-ba74-ac1540e9592d,github,1660,582,22,21,anthropomorphic,fbx,https://github.com/npnf-inc/game-funny-studio/blob/f4d69c185dffd39a8d3cdb665dc8932771fb901e/Assets/Avatar/Base/avatar_base_female.fbx
adeaff45-9977-5861-9c5f-bd394e3c1b1b,github,882,1110,23,22,character,fbx,https://github.com/DPrate/ZombieWave/blob/7cb711b00c23da1b87e85c434f5869ada1b210ba/Assets/PolygonBlacksmith/Toon_Zombies/models/Zombie_11_guts.FBX
a67ad526-00b4-5583-8a2c-71a0eaef6b4e,github,1834,2220,61,60,"anthropomorphic, toy",fbx,https://github.com/opencog/unity3d-opencog-game/blob/365654b1ca945f2c382aed8f9d881fbef9120ffe/Assets/OpenCog Assets/Animations/Characters/Resources/tickleMon/fbx/tickleMon.fbx
8de1103f-2ffa-56c4-a288-ea693354aa9f,github,19347,30956,52,51,character,fbx,https://github.com/mariovalarezo/TestUnityGit/blob/0ce12ebac7bc45ce8aab51121878c58baf558b1e/Assets/Models/Npc/Characters_Areas/Sociohumanistica/Mad/PedaReligion_Oscar/PedaReligion_Oscar@Breathing Idle.fbx
